,DATA,INCOME,OVERCHARGE,LEFTOVER,HOUSE,HANDSET_PRICE,OVER_15MINS_CALLS_PER_MONTH,REPORTED_SATISFACTION,CONSIDERING_CHANGE_OF_PLAN,CHURNED
40,0.1217090909090909,0.207347649570408,0.2833333333333333,0.2247191011235955,0.022755802776767947,0.11963589076723014,0.1724137931034483,0.75,0.25,1.0
41,0.022127272727272725,0.5624822970321958,0.19333333333333333,0.9325842696629213,0.7063699070920408,0.5955786736020806,0.1724137931034483,0.0,1.0,0.0
42,0.07067121212121212,0.8362619724515594,0.6166666666666667,0.0,0.4462617399683052,0.6241872561768531,0.4482758620689655,1.0,0.0,0.0
43,0.048356060606060604,0.5667519906003797,0.3,0.9662921348314606,0.4967369858855668,0.3628088426527958,0.9310344827586207,0.75,0.75,1.0
44,0.02370606060606061,0.21393053093167438,0.5766666666666668,0.19101123595505617,0.07234749953234249,0.07152145643693106,0.0,1.0,0.75,1.0
45,0.034434848484848485,0.08636425626553929,0.006666666666666667,0.2584269662921348,0.18856068547414587,0.09622886866059815,0.034482758620689655,0.75,0.25,0.0
46,0.027065151515151514,0.11251744070161451,0.17666666666666667,0.47191011235955055,0.615425521276358,0.007802340702210642,0.13793103448275862,1.0,0.75,1.0
47,0.11363636363636363,0.3646916274141603,0.006666666666666667,0.0898876404494382,0.6987073828709112,0.3355006501950585,0.0,0.75,0.75,1.0
48,0.06916969696969696,0.15317394542765125,0.22666666666666666,0.12359550561797752,0.6474050596425096,0.270481144343303,0.13793103448275862,0.75,0.0,1.0
49,0.18181818181818182,0.0589154768523861,0.006666666666666667,0.0,0.06659913574538726,0.6671001300390117,0.034482758620689655,0.0,0.25,0.0
50,0.0036106060606060602,0.4194213358790637,0.7500000000000001,0.9101123595505618,0.6341800581424761,0.3107932379713914,1.0,1.0,1.0,0.0
51,0.08506060606060606,0.2929355979144592,0.24333333333333335,0.9438202247191011,0.3881004398921858,0.2964889466840052,0.13793103448275862,0.75,0.25,0.0
52,0.020831818181818184,0.3907923586122971,0.21,0.7752808988764045,0.2850193121963902,0.31859557867360205,0.10344827586206896,1.0,0.5,0.0
53,0.022446969696969698,0.3064790239501485,0.21333333333333335,0.2247191011235955,0.474894144692646,0.24057217165149547,0.1724137931034483,1.0,0.0,1.0
54,0.07272727272727272,0.09695456500529778,0.006666666666666667,0.0,0.6486803822673683,0.05461638491547463,0.034482758620689655,0.75,0.25,1.0
55,0.17217575757575757,0.12791246603652842,0.11333333333333334,0.0,0.7924353603198189,0.05981794538361507,0.1724137931034483,1.0,0.75,1.0
56,0.04743030303030303,0.011104350471554614,0.006666666666666667,0.14606741573033707,0.7398553614727859,0.006501950585175553,0.0,0.5,0.75,1.0
57,0.03660757575757576,0.6017435456290716,0.6300000000000001,0.1797752808988764,0.901497798186077,0.1872561768530559,0.9655172413793103,1.0,0.0,1.0
58,0.04876363636363636,0.29009263241819916,0.5433333333333334,0.2584269662921348,0.042504479511894955,0.08062418725617684,0.9655172413793103,0.75,0.25,1.0
59,0.04687424242424242,0.04004280184215772,0.006666666666666667,0.24719101123595505,0.6498392317004733,0.03120936280884265,0.034482758620689655,0.0,0.75,1.0
60,0.2909090909090909,0.550444278925338,0.006666666666666667,0.0,0.13447241761874676,0.7633289986996099,0.0,1.0,0.75,0.0
61,0.22272727272727272,0.6952624235494056,0.006666666666666667,0.0,0.5087090182015833,0.36931079323797134,0.034482758620689655,1.0,1.0,1.0
62,0.02267121212121212,0.6943077746189271,0.6100000000000001,0.1348314606741573,0.06610736004687162,0.36540962288686607,1.0,0.75,0.25,1.0
63,0.09330151515151515,0.24813528739129068,0.3066666666666667,0.0,0.18675240975974758,0.1118335500650195,0.10344827586206896,0.0,1.0,0.0
64,0.011106060606060605,0.7604355716878403,0.7600000000000001,0.9213483146067416,0.4794918945247011,0.8959687906371911,0.3793103448275862,0.5,1.0,1.0
65,0.23636363636363636,0.28994576335197175,0.006666666666666667,0.0,0.8792620070330983,0.30039011703511054,0.0,0.5,1.0,1.0
66,0.13636363636363635,0.3435319912298186,0.006666666666666667,0.0,0.8674664492500421,0.3328998699609883,0.0,1.0,0.75,0.0
67,0.03573484848484849,0.29443051519570307,0.7333333333333334,0.9438202247191011,0.7275786164631916,0.13263979193758124,0.5172413793103449,1.0,0.5,1.0
68,0.1161621212121212,0.12433515520913105,0.006666666666666667,0.0898876404494382,0.13750777958566132,0.0013003901170350884,0.0,0.5,0.75,1.0
69,0.01854090909090909,0.09125814336518995,0.006666666666666667,0.7415730337078652,0.118386175690986,0.06762028608582574,0.5517241379310345,0.0,0.0,1.0
70,0.02548787878787879,0.359042413688197,0.7433333333333334,0.0,0.06363083410099754,0.0013003901170350884,0.48275862068965514,1.0,1.0,1.0
71,0.05980909090909091,0.09789872328818858,0.19333333333333333,0.12359550561797752,0.019565143220848458,0.01950585175552666,0.13793103448275862,0.5,0.75,0.0
72,0.08893333333333334,0.6325912948606317,0.29333333333333333,0.10112359550561797,0.4678339868773538,0.8439531859557867,0.1724137931034483,0.0,0.0,0.0
73,0.02169848484848485,0.6429508093534614,0.09666666666666668,0.7752808988764045,0.8578003508313714,0.706111833550065,0.1724137931034483,1.0,1.0,1.0
74,0.05651060606060607,0.6401393157999643,0.29,0.3033707865168539,0.7177831033870169,0.4616384915474643,0.10344827586206896,1.0,1.0,0.0
75,0.10273939393939395,0.49491203591997734,0.16,0.0,0.6833693929629016,0.657997399219766,0.1724137931034483,0.75,0.25,1.0
76,0.06289242424242424,0.17718179243204682,0.20333333333333334,0.0,0.04034443122846276,0.006501950585175553,0.13793103448275862,1.0,0.75,1.0
77,0.01842727272727273,0.8784815836681598,0.6266666666666667,0.42696629213483145,0.17260856419143486,0.5136540962288687,0.48275862068965514,0.5,0.75,0.0
78,0.0658090909090909,0.6678241347838402,0.6633333333333334,0.0,0.054655339354644394,0.9050715214564369,1.0,1.0,0.25,0.0
79,0.01733939393939394,0.4061139494140973,0.5633333333333335,0.11235955056179775,0.3639234288766455,0.22626788036410922,1.0,0.0,0.25,1.0
80,0.10454545454545454,0.09467284915497834,0.006666666666666667,0.0,0.7330905043759801,0.01950585175552666,0.0,1.0,0.75,0.0
81,0.04472575757575758,0.4947966387965128,0.6966666666666668,0.14606741573033707,0.20746463744483698,0.21846553966189858,0.7241379310344828,0.5,1.0,0.0
82,0.017922727272727274,0.33061275872559615,0.6166666666666667,0.7078651685393258,0.38407799703758083,0.05981794538361507,0.8620689655172413,1.0,0.25,0.0
83,0.03434393939393939,0.2390661225517451,0.7066666666666668,0.15730337078651685,0.8616027887682196,0.1105331599479844,0.6206896551724138,0.0,0.5,1.0
84,0.045454545454545456,0.4110602897516863,0.006666666666666667,0.42696629213483145,0.24761965267458916,0.16384915474642392,0.034482758620689655,0.0,1.0,1.0
85,0.025066666666666668,0.2839188863128521,0.24666666666666667,0.11235955056179775,0.8691029564190258,0.28218465539661897,0.13793103448275862,0.5,1.0,1.0
86,0.12559848484848485,0.551834289730705,0.18,0.6067415730337078,0.05999075273447288,0.8764629388816645,0.10344827586206896,1.0,1.0,0.0
87,0.04090909090909091,0.1400658812668506,0.006666666666666667,0.24719101123595505,0.4258330480328384,0.13524057217165147,0.034482758620689655,0.0,0.75,1.0
88,0.025009090909090908,0.437297399368463,0.6966666666666668,0.47191011235955055,0.011684967075734631,0.2223667100130039,0.5517241379310345,0.25,0.75,0.0
89,0.06211212121212121,0.20125782864576228,0.21,0.0,0.4337108711841794,0.14564369310793235,0.10344827586206896,0.0,1.0,1.0
90,0.06957272727272727,0.5461326227668033,0.22,0.14606741573033707,0.9009648450965375,0.6267880364109233,0.13793103448275862,0.75,0.25,0.0
91,0.03977272727272727,0.24548115355160874,0.006666666666666667,0.06741573033707865,0.71201238615922,0.2808842652795839,0.034482758620689655,1.0,0.75,1.0
92,0.03281969696969697,0.2657648206623795,0.5966666666666668,0.19101123595505617,0.06608030061848441,0.5435630689206762,0.6896551724137931,1.0,0.75,0.0
93,0.017725757575757575,0.25331766729960237,0.7033333333333334,0.056179775280898875,0.5587607252397406,0.01950585175552666,1.0,1.0,0.25,1.0
94,0.13573181818181818,0.7770160402001615,0.15333333333333332,0.21348314606741572,0.8700606248845562,0.6618985695708712,0.13793103448275862,0.75,0.75,1.0
95,0.1318181818181818,0.31438897223125584,0.006666666666666667,0.21348314606741572,0.19393609974811202,0.3094928478543563,0.034482758620689655,0.5,1.0,0.0
96,0.05592272727272727,0.24089149523200068,0.7300000000000001,0.3707865168539326,0.752157989413881,0.20676202860858256,0.7931034482758621,0.75,0.75,0.0
97,0.049556060606060603,0.44160381020320383,0.56,0.0,0.25894108221242595,0.21716514954486343,0.8620689655172413,0.0,0.5,0.0
98,0.07305151515151515,0.3371589228203057,0.7933333333333334,0.29213483146067415,0.029698310903420178,0.3862158647594278,0.48275862068965514,1.0,0.75,0.0
99,0.02408181818181818,0.7583584234654804,0.17666666666666667,0.0,0.3667599628697583,0.4174252275682705,0.13793103448275862,0.0,0.5,1.0
100,0.02983030303030303,0.2751696862247306,0.7400000000000001,0.0,0.6277893270555459,0.01950585175552666,0.896551724137931,0.25,0.0,1.0
101,0.03189848484848485,0.5630383013543425,0.23666666666666666,0.2584269662921348,0.8229407480873102,0.46814044213263983,0.13793103448275862,1.0,1.0,1.0
102,0.051360606060606065,0.09478300095464892,0.26333333333333336,0.0,0.06668972600564013,0.1508452535760728,0.13793103448275862,0.25,0.75,1.0
103,0.016834848484848484,0.5378135392297766,0.6633333333333334,0.06741573033707865,0.7716560723122046,0.20676202860858256,0.9655172413793103,1.0,0.75,0.0
104,0.1393939393939394,0.1433966618759376,0.006666666666666667,0.056179775280898875,0.2775744398992448,0.1118335500650195,0.034482758620689655,0.5,0.75,1.0
105,0.2636363636363636,0.43755966555815484,0.006666666666666667,0.0,0.1441255745716669,0.8816644993498048,0.034482758620689655,1.0,0.75,0.0
106,0.06698636363636364,0.012006546164094717,0.006666666666666667,0.10112359550561797,0.021995785788152922,0.13133940182054615,0.034482758620689655,1.0,0.25,1.0
107,0.1409090909090909,0.19906528329993808,0.006666666666666667,0.0,0.07394988829162061,0.2847854356306892,0.034482758620689655,0.0,0.0,1.0
108,0.1230530303030303,0.7726099682133377,0.27666666666666667,0.3146067415730337,0.021949902409583277,0.552665799739922,0.1724137931034483,1.0,0.75,0.0
109,0.07162575757575758,0.005271550412806983,0.006666666666666667,0.2584269662921348,0.08272420207039924,0.003901170351105321,0.034482758620689655,1.0,0.75,1.0
110,0.0,0.29713710227332335,0.006666666666666667,0.21348314606741572,0.24270424868320586,0.1742522756827048,0.0,0.5,0.75,1.0
111,0.07753939393939394,0.5225181750469456,0.24,0.0,0.9172357970354632,0.6306892067620287,0.1724137931034483,0.5,0.0,1.0
112,0.11363636363636363,0.6253894652916924,0.006666666666666667,0.0,0.37818610063048463,0.9622886866059819,0.034482758620689655,0.0,0.0,1.0
113,0.05407272727272727,0.2882410331189744,0.5700000000000001,0.0,0.4720587871964197,0.13263979193758124,0.6206896551724138,1.0,0.0,0.0
114,0.029013636363636366,0.2192020813444814,0.6133333333333334,0.0,0.3413135117137912,0.11963589076723014,1.0,0.75,0.75,0.0
115,0.09156363636363637,0.12026478394511292,0.13666666666666666,0.9775280898876404,0.1135943038726748,0.029908972691807534,0.13793103448275862,0.75,1.0,0.0
116,0.07238030303030303,0.12343820484038479,0.19666666666666666,0.0,0.061468432823792524,0.03901170351105332,0.13793103448275862,0.0,0.0,1.0
117,0.15454545454545454,0.1663292175025964,0.006666666666666667,0.0,0.05310353996148148,0.21586475942782835,0.0,1.0,0.5,0.0
118,0.21363636363636362,0.3302036234696768,0.006666666666666667,0.33707865168539325,0.10743063668482003,0.17035110533159947,0.034482758620689655,0.5,1.0,0.0
119,0.10259393939393939,0.3426402861848662,0.7366666666666668,0.4606741573033708,0.28856409731511645,0.14304291287386217,0.7586206896551724,0.25,1.0,1.0
120,0.024816666666666664,0.6320562718336602,0.8333333333333335,0.0,0.6459403210189404,0.3485045513654096,0.9310344827586207,1.0,0.75,1.0
121,0.05233181818181818,0.8271665809930446,0.6866666666666668,0.7528089887640449,0.2924735964686269,0.02340702210663198,0.10344827586206896,1.0,0.75,1.0
122,0.00956969696969697,0.6687315758001741,0.006666666666666667,0.10112359550561797,0.05850013117940284,0.05591677503250975,0.034482758620689655,1.0,1.0,1.0
123,0.03221212121212121,0.24036171752882304,0.2866666666666667,0.07865168539325842,0.5920814700563894,0.033810143042912855,0.10344827586206896,0.75,0.75,1.0
124,0.24848484848484848,0.5111987662998436,0.17333333333333334,0.0,0.7394282931030223,0.5578673602080624,0.13793103448275862,0.0,0.75,0.0
125,0.03706060606060606,0.45975787585367645,0.18666666666666668,0.7640449438202247,0.6216903671964432,0.16254876462938883,0.10344827586206896,0.0,0.0,1.0
126,0.041322727272727275,0.6014550528204106,0.7733333333333334,0.0,0.019765147691536644,0.2886866059817945,0.5517241379310345,0.0,0.75,1.0
127,0.1318181818181818,0.057278935828708716,0.006666666666666667,0.0,0.8513084410122109,0.10793237971391417,0.0,0.75,1.0,1.0
128,0.050657575757575755,0.622751067423392,0.7800000000000001,0.696629213483146,0.259202264521207,0.29258777633289984,0.896551724137931,0.75,0.75,1.0
129,0.02572878787878788,0.4190856351562582,0.5766666666666668,0.11235955056179775,0.10610590119073252,0.24707412223667102,0.9310344827586207,1.0,0.25,0.0
130,0.07718636363636364,0.19511555448317822,0.20333333333333334,0.0,0.6715008923728883,0.04811443433029908,0.10344827586206896,0.0,0.25,1.0
131,0.0127,0.26114893572380227,0.2,0.9887640449438202,0.7929330185027665,0.3433029908972691,0.13793103448275862,0.0,0.25,1.0
132,0.2318181818181818,0.34876682437606876,0.006666666666666667,0.0,0.5448239431234345,0.2080624187256177,0.10344827586206896,0.0,0.75,1.0
133,0.030415151515151517,0.5254188391049379,0.5700000000000001,0.6404494382022472,0.842210590589672,0.26397919375812745,0.0,1.0,0.75,1.0
134,0.09303636363636363,0.20949298700208766,0.24333333333333335,0.8539325842696629,0.238365328166159,0.0026007802340702046,0.1724137931034483,0.0,0.25,1.0
135,0.2590909090909091,0.06614353304029458,0.006666666666666667,0.1348314606741573,0.9020507517226855,0.12873862158647592,0.034482758620689655,0.5,0.25,1.0
136,0.10909090909090909,0.4995646381251114,0.006666666666666667,0.056179775280898875,0.7891999938822162,0.6124837451235371,0.13793103448275862,0.75,0.25,1.0
137,0.2590909090909091,0.1518363878602226,0.006666666666666667,0.6629213483146067,0.5492816898260079,0.0754226267880364,0.034482758620689655,0.75,0.75,1.0
138,0.045454545454545456,0.5716406323762365,0.006666666666666667,0.0,0.2883758578132922,0.5318595578673602,0.5517241379310345,0.75,0.0,1.0
139,0.001618181818181818,0.3998877500708118,0.7800000000000001,0.2584269662921348,0.7089652592234414,0.045513654096228845,0.5517241379310345,1.0,0.75,1.0
140,0.05266060606060606,0.1536407792453028,0.22,0.0,0.12000974139421941,0.0975292587776333,0.1724137931034483,0.75,0.75,1.0
141,0.04072575757575758,0.5033045539901178,0.26,0.19101123595505617,0.8752042692719013,0.907672301690507,0.1724137931034483,0.0,0.25,1.0
142,0.013636363636363636,0.6786347471229398,0.006666666666666667,0.0,0.04933639693122552,0.4616384915474643,0.034482758620689655,0.75,1.0,1.0
143,0.013386363636363635,0.3392360710426654,0.23,0.651685393258427,0.7455896072971042,0.2132639791937581,0.10344827586206896,0.0,0.5,1.0
144,0.04653636363636363,0.11924194580531455,0.006666666666666667,0.3595505617977528,0.5792953018949836,0.015604681404421311,0.0,1.0,0.5,1.0
145,0.13907727272727272,0.42638712587728034,0.12000000000000001,0.20224719101123595,0.6080912396865341,0.19245773732119636,0.10344827586206896,0.0,0.75,1.0
146,0.061189393939393946,0.6759334053691134,0.19333333333333333,0.5168539325842696,0.03684317649453339,0.7321196358907672,0.10344827586206896,0.75,0.25,1.0
147,0.018818181818181817,0.8075752966230605,0.4866666666666667,0.07865168539325842,0.15572465737469424,0.9544863459037711,0.5172413793103449,0.75,0.75,0.0
148,0.10407878787878787,0.7580699306568194,0.15333333333333332,0.07865168539325842,0.0908926199526813,0.9921976592977892,0.0,1.0,0.0,1.0
149,0.10489545454545454,0.6517000094415828,0.006666666666666667,0.1797752808988764,0.8732736378813173,0.39791937581274384,0.034482758620689655,0.0,0.25,1.0
150,0.02913787878787879,0.5248156268686466,0.68,0.8876404494382022,0.030586566052652947,0.16384915474642392,0.7241379310344828,1.0,0.25,0.0
151,0.04910151515151515,0.37246519727662786,0.7533333333333334,0.0,0.026571182179366354,0.07802340702210661,0.5172413793103449,1.0,1.0,0.0
152,0.012668181818181818,0.07802943675713103,0.006666666666666667,0.5730337078651685,0.6723162047151642,0.0897269180754226,0.034482758620689655,1.0,0.75,0.0
153,0.05572424242424242,0.17472173557273687,0.21,0.4606741573033708,0.09299854937933907,0.026007802340702213,0.4482758620689655,1.0,1.0,1.0
154,0.044501515151515146,0.8483524437963554,0.6266666666666667,0.7415730337078652,0.2776626771657249,0.6605981794538361,0.0,1.0,0.75,1.0
155,0.01767727272727273,0.15819896562214783,0.006666666666666667,0.0898876404494382,0.05080348854856756,0.30299089726918077,0.0,1.0,0.25,1.0
156,0.005346969696969697,0.10733506079330277,0.006666666666666667,0.8426966292134831,0.5768893657622935,0.1521456436931079,0.0,1.0,0.25,1.0
157,0.03533939393939394,0.3898114830628494,0.55,0.12359550561797752,0.5303083245390191,0.16254876462938883,0.6551724137931034,1.0,0.0,1.0
158,0.08181818181818182,0.23983718514943927,0.006666666666666667,0.8314606741573034,0.9199805642714367,0.2080624187256177,0.034482758620689655,0.75,0.75,1.0
159,0.14545454545454545,0.00675073172266924,0.006666666666666667,0.0,0.0622672742096588,0.053315994798439514,0.034482758620689655,0.75,0.75,0.0
160,0.20568787878787878,0.4054005853781354,0.27,0.0,0.4768047756361613,0.16254876462938883,0.5172413793103449,1.0,0.0,0.0
161,0.09393939393939393,0.8111578527742517,0.6733333333333335,0.14606741573033707,0.6339847596593335,0.8426527958387515,0.3793103448275862,1.0,0.5,0.0
162,0.01352878787878788,0.23404110235724848,0.6933333333333335,0.9775280898876404,0.6934202058634251,0.14434330299089726,0.8620689655172413,0.75,0.75,1.0
163,0.1814969696969697,0.4995803740964929,0.6166666666666667,0.0,0.2674389192229003,0.018205461638491544,0.8275862068965517,0.75,0.75,0.0
164,0.020324242424242422,0.7707950861806698,0.5833333333333334,1.0,0.9175087443131082,0.7750325097529259,0.8620689655172413,1.0,1.0,0.0
165,0.01089090909090909,0.3206518888410982,0.006666666666666667,0.9662921348314606,0.4570090390255782,0.1261378413524057,0.0,0.75,1.0,0.0
166,0.04356666666666667,0.7566117306421325,0.21666666666666667,0.16853932584269662,0.18831244463111527,0.6488946684005201,0.10344827586206896,0.75,0.75,1.0
167,0.08008636363636365,0.18428920617269703,0.006666666666666667,0.12359550561797752,0.9978999530577741,0.7048114434330299,0.034482758620689655,0.5,0.25,1.0
168,0.1318181818181818,0.12404141707667615,0.006666666666666667,0.0,0.19077485261435254,0.14954486345903772,0.0,1.0,1.0,0.0
169,0.08047727272727273,0.5746514482338995,0.15666666666666668,0.1797752808988764,0.382869734735247,0.4161248374512354,0.13793103448275862,1.0,0.5,0.0
170,0.07727272727272727,0.4137039329437806,0.006666666666666667,0.056179775280898875,0.18058874257189275,0.3342002600780234,0.034482758620689655,0.75,0.75,1.0
171,0.06288181818181818,0.1959443156426046,0.5166666666666667,0.0,0.33601456973744115,0.11573472041612481,1.0,1.0,0.25,0.0
172,0.04244242424242424,0.2935597914459259,0.7800000000000001,0.0,0.15739998894092924,0.029908972691807534,0.0,0.75,0.75,0.0
173,0.11961666666666668,0.7424178844560074,0.18,0.0,0.007178984000818844,0.4174252275682705,0.13793103448275862,1.0,1.0,1.0
174,0.026404545454545455,0.5675020719028985,0.4766666666666667,0.2584269662921348,0.7735455263117645,0.9102730819245775,0.896551724137931,0.0,1.0,1.0
175,0.22272727272727272,0.6437690798653001,0.006666666666666667,0.12359550561797752,0.1013434417945813,0.6033810143042913,0.0,0.5,1.0,0.0
176,0.07272727272727272,0.005339739622126874,0.006666666666666667,0.8089887640449438,0.3802037927906624,0.13133940182054615,0.034482758620689655,1.0,1.0,1.0
177,0.06258181818181818,0.41323709912612905,0.13333333333333333,0.24719101123595505,0.018973365286988758,0.23797139141742524,0.10344827586206896,0.0,0.25,1.0
178,0.13965,0.7870818165605362,0.22666666666666666,0.0,0.5955909602685237,0.11963589076723014,0.10344827586206896,1.0,0.25,0.0
179,0.09195,0.5145347922327245,0.5466666666666667,0.15730337078651685,0.558661899501283,0.30299089726918077,0.7241379310344828,0.25,0.75,1.0
180,0.07736969696969696,0.5727369050491486,0.6133333333333334,0.0,0.08068062697872072,0.15734720416124837,0.41379310344827586,0.75,0.75,0.0
181,0.1640469696969697,0.17555574205595711,0.11666666666666667,0.0,0.1992997490532141,0.08062418725617684,0.10344827586206896,1.0,1.0,1.0
182,0.09539848484848484,0.3871835758421367,0.21333333333333335,0.0,0.23303932676142172,0.17945383615084526,0.13793103448275862,1.0,1.0,0.0
183,0.05611666666666667,0.6688574635712262,0.7533333333333334,0.5393258426966292,0.09798924917145205,0.8556566970091026,1.0,0.0,0.75,1.0
184,0.03787878787878788,0.3389108609674475,0.7066666666666668,0.056179775280898875,0.46257033980759565,0.11963589076723014,1.0,0.75,0.75,0.0
185,0.10020303030303031,0.28777944462511673,0.7166666666666668,0.16853932584269662,0.000665897237702967,0.04031209362808841,0.9655172413793103,1.0,0.25,0.0
186,0.2409090909090909,0.46219170609401716,0.006666666666666667,0.0,0.6216680137556015,0.0650195058517555,0.0,1.0,1.0,0.0
